mah_id,mahalle_adi,ilce_adi,toplam_nufus,toplam_bina,vs30_mean,rjb_distance_km,pga_scenario_mw72,pga_scenario_mw75,earthquake_min_distance_km,earthquake_count_10km,max_magnitude_nearby_20km,strong_earthquakes_20km,insan_etkisi,bina_etkisi,zemin_etkisi,altyapi_etkisi,barinma_etkisi,risk_score,risk_class_5,ml_predicted_class,ml_confidence,ml_risk_score,ml_proba_class_1,ml_proba_class_2,ml_proba_class_3,ml_proba_class_4,ml_proba_class_5,ml_ensemble_score,city,year
100436,İbrahimbeyli Mahallesi,Yenimahalle,100,59,418.826560341611,37.49011540855419,0.0026350652067687,0.00448719837224,1.8838545282929733,43,3.682809040774594,0,0.1591723288109067,0.1591723288109067,0.3058069576271359,0.1498344997868224,0.1591723288109067,0.1498344997868224,1,1,0.8311075758209066,0.29222310604477336,0.8311075758209066,0.16889242417909345,0.0,0.0,0.0,0.29222310604477336,Ankara,2025
100437,Eskitorunobası Mahallesi,Yenimahalle,15442,1026,481.8791885935702,35.84535987012483,0.0030145952519677,0.003848987015065,2.53491937755944,8,3.9371972843260297,1,0.2549110737273373,0.2549110737273373,0.2414422824113216,0.316534735685378,0.2549110737273373,0.316534735685378,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100438,Cebirli Mahallesi,Yenimahalle,100,27,355.74854284986486,15.049103556940327,0.0031487310265589,0.0035697488980737,4.430326124515597,13,4.729489830221377,0,0.1370912430984282,0.1370912430984282,0.2803066906151583,0.2417226341841037,0.1370912430984282,0.2417226341841037,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100439,Kuruçay Mahallesi,Çankaya,36545,2610,450.32333204553385,50.81171875358488,0.0029377387877805,0.0023309137731533,2.4179208503001584,18,3.887659188465002,1,0.183625984917051,0.183625984917051,0.174330935368294,0.2155974796186214,0.183625984917051,0.2155974796186214,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100440,Kışlacık Mahallesi,Çankaya,12092,843,549.0308549215948,22.794143044304164,0.0029291895084947,0.0030785472178378,8.668404071712548,20,3.605206887388883,1,0.1360142355339813,0.1360142355339813,0.3989005899184423,0.1432234620961981,0.1360142355339813,0.1432234620961981,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100441,Rüstempaşa Mahallesi,Keçiören,100,66,473.4753348593776,45.72817343159563,0.0033363128804359,0.0043853528253669,1.5637250192479284,2,3.998661000183856,1,0.0947187249142779,0.0947187249142779,0.1334729621392509,0.3119506731371162,0.0947187249142779,0.3119506731371162,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100442,İstiklal Mahallesi,Bilinmeyen İlçe,100,10,450.8302404264299,51.94696404198028,0.0020655984708587,0.0037077375757531,3.2192458834798443,21,3.527957682191942,0,0.2286153128092888,0.2286153128092888,0.0721140665650242,0.1689158588314966,0.2286153128092888,0.1689158588314966,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100443,Zafer Mahallesi,Bilinmeyen İlçe,7434,493,529.9208700619722,51.16266564734002,0.0028325985062777,0.002603039443404,3.866589783889895,9,3.6028595113165824,0,0.1151140548050877,0.1151140548050877,0.2767915553401834,0.1462402488098128,0.1151140548050877,0.1462402488098128,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100444,Kurtuluş Mahallesi,Bilinmeyen İlçe,100,253,484.06640043032127,56.37935632488697,0.0033919838256084,0.0028659281741842,5.192738480119991,4,3.3045171209845146,0,0.1276400303465008,0.1276400303465008,0.1316978300922971,0.3003359542458517,0.1276400303465008,0.3003359542458517,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100445,Beytepe Mahallesi,Keçiören,1696,10,316.86365949815547,35.895603966319456,0.0028861401925821,0.0038577465483847,2.201843143631049,0,3.935288790432943,1,0.2003365035613532,0.2003365035613532,0.2530033473189457,0.2655083203444787,0.2003365035613532,0.2655083203444787,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100446,Cumhuriyet Mahallesi,Bilinmeyen İlçe,10469,367,445.2085508019447,49.539205915845855,0.0025531269904581,0.0033060175155462,4.647732992898043,0,4.301404272631243,0,0.1049312160051412,0.1049312160051412,0.2580826790386237,0.2281747338139035,0.1049312160051412,0.2281747338139035,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100447,Başağaç Mahallesi,Keçiören,9826,837,354.12424641089007,29.229227895820635,0.0035443073506596,0.003604730984865,4.202986164234972,19,3.951758572952178,1,0.2495447316472103,0.2495447316472103,0.2630453075108462,0.1362495454693819,0.2495447316472103,0.1362495454693819,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100448,Hacıkara Mahallesi,Keçiören,9871,944,514.8803023349299,23.670283578253063,0.0031268533597459,0.0030513725362509,3.866736150761116,23,4.02387456182957,0,0.116092376940122,0.116092376940122,0.2582333912418589,0.0611573560399937,0.116092376940122,0.0611573560399937,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100449,Ayvaşık Mahallesi,Keçiören,33398,2871,528.9269837287991,24.003201331876056,0.0036222825801776,0.0046157494555138,2.358243289245365,22,3.800332983406188,1,0.0727783075875877,0.0727783075875877,0.2019098757864922,0.2699549912153134,0.0727783075875877,0.2699549912153134,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100450,Yeşilağaç Mahallesi,Keçiören,100,10,462.7271558261382,39.5331011132462,0.0026417132557879,0.0039047972179859,6.0617886284318985,23,3.7630590693943193,1,0.180129013398917,0.180129013398917,0.1849963383902411,0.3263178457674987,0.180129013398917,0.3263178457674987,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100451,Gazipaşa Mahallesi,Keçiören,11851,712,537.489731213735,40.50509090185879,0.0034255620491901,0.0041119279592712,5.675911108290051,9,4.092714013300775,1,0.1500377753727297,0.1500377753727297,0.3048686254886735,0.0707761655725123,0.1500377753727297,0.0707761655725123,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100452,Yazı Mahallesi,Keçiören,17270,1311,554.8059011556778,45.312874187917735,0.0031199288729246,0.0037431549966751,3.003118294246564,31,4.397411125525071,0,0.1696456755274108,0.1696456755274108,0.2632391514498048,0.3047692267730634,0.1696456755274108,0.3047692267730634,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100453,Karaköy Mahallesi,Çankaya,17949,1646,511.4237865831406,27.459885550799417,0.0031534753750562,0.0028815005493189,4.43017530424507,21,3.492399832840264,1,0.1779668662263835,0.1779668662263835,0.1968450254315722,0.1383729545468729,0.1779668662263835,0.1383729545468729,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100454,Atatürk Mahallesi,Bilinmeyen İlçe,100,10,338.6243673076006,33.98461150374882,0.0035497435126665,0.00340564420013,2.6449627681867183,17,3.841368732762472,1,0.2478304981292858,0.2478304981292858,0.3224053238687638,0.1919371359091962,0.2478304981292858,0.1919371359091962,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100455,Akdere Mahallesi,Keçiören,10400,1198,355.1393240653791,48.64764921785968,0.0029446042621561,0.0033542552893733,3.894208132612575,16,3.7869411600486,0,0.1292648806636516,0.1292648806636516,0.119286163275257,0.1745101191484617,0.1292648806636516,0.1745101191484617,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100456,Hacıbey Mahallesi,Keçiören,18000,1321,367.81256764883824,39.95811539214049,0.0034312717423075,0.0026525132807416,6.640464796611968,23,4.086225530646988,0,0.2109240107435843,0.2109240107435843,0.2216185183072988,0.2065604345804545,0.2109240107435843,0.2065604345804545,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100457,100. Yıl Mahallesi,Keçiören,28432,2482,318.3938620979652,39.34212415054318,0.0034309823780432,0.0028282648602352,6.501385590257973,18,4.155176145155412,0,0.1154034338830679,0.1154034338830679,0.2559607675061418,0.2615379268323549,0.1154034338830679,0.2615379268323549,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100458,Yeni Bağlıca Mahallesi,Mamak,46135,3964,457.4290900724948,46.27368089323812,0.002817359570898,0.0046939838527623,5.360142075391963,12,3.549293298493989,0,0.2048610095803219,0.2048610095803219,0.2226952123032121,0.2320726168073714,0.2048610095803219,0.2320726168073714,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100459,Devlet Mahallesi,Keçiören,20105,1703,403.77670682297145,56.083846720607326,0.0024639709690784,0.0041511703724268,6.477646566900731,27,3.6666700121231246,0,0.1428672900955397,0.1428672900955397,0.3738911436019229,0.2192129946769297,0.1428672900955397,0.2192129946769297,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100460,Fatih Mahallesi,Bilinmeyen İlçe,27452,2314,448.66023040510805,36.0671552618873,0.0028448045043112,0.0027260992218454,5.528509527214678,14,4.023608217223362,0,0.1546761748219304,0.1546761748219304,0.2818758436409601,0.2147242436723487,0.1546761748219304,0.2147242436723487,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100461,Yazır Mahallesi,Çankaya,20641,1695,554.3845023205414,63.86506438053544,0.0033531154873835,0.0036139955818545,6.249164618634488,3,3.854031640239624,0,0.1134337696525695,0.1134337696525695,0.178371650107264,0.263771221581993,0.1134337696525695,0.263771221581993,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100462,Yeşilova Mahallesi,Yenimahalle,42135,3339,486.8658631613972,32.26003873152358,0.0035204770868988,0.0028673707954573,5.961173516855426,6,3.737904623270489,0,0.0984487362426346,0.0984487362426346,0.1823029371769812,0.2529939545185388,0.0984487362426346,0.2529939545185388,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100463,Hürriyet Mahallesi,Yenimahalle,17471,1209,442.09941692723936,31.81931986564797,0.0034751285969342,0.0041357620738269,2.1167097069783734,23,3.553011179222687,1,0.137354161364034,0.137354161364034,0.1696920218375291,0.2500849833585981,0.137354161364034,0.2500849833585981,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100464,Yeni Mahalle,Bilinmeyen İlçe,100,10,456.1624048404992,39.497749689465095,0.0015838408407653,0.0040797981446877,0.7217717511382977,13,4.198284635481591,0,0.2604591983344339,0.2604591983344339,0.4013753408666454,0.1469768515585362,0.2604591983344339,0.1469768515585362,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100465,Yeni Mahalle,Bilinmeyen İlçe,1227,10,498.4239634177216,43.624475611530166,0.0029207311537917,0.0030409904691805,5.184753583279848,0,3.843027970057248,0,0.1935762193043967,0.1935762193043967,0.1448290083366395,0.0936452860783127,0.1935762193043967,0.0936452860783127,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100466,Kusunlar Mahallesi,Yenimahalle,6611,893,497.6104979308632,20.698867436511737,0.0023284373661777,0.0033021998133771,9.476706323541723,5,3.520734426889041,1,0.226371469344009,0.226371469344009,0.1918320367859228,0.1939018491362568,0.226371469344009,0.1939018491362568,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100467,Zirvekent Mahallesi,Yenimahalle,28693,2362,522.6143315703399,43.03249667318814,0.0024801854607905,0.0034918413938269,6.962767984550067,21,3.787924130473751,0,0.055414280551425,0.055414280551425,0.1355335038700262,0.1714067719139885,0.055414280551425,0.1714067719139885,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100468,Kıbrısköy Mahallesi,Yenimahalle,7463,550,420.9069355823431,28.67825754177999,0.0041459556334093,0.0044337310020806,2.675868359487434,30,3.680160352858144,0,0.1564593736665855,0.1564593736665855,0.4227791408528799,0.0883109329666707,0.1564593736665855,0.0883109329666707,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100469,Lalahan Mahallesi,Çankaya,4767,509,356.9825846476955,30.323060553967103,0.0024570387353551,0.0033448894963751,7.843165713345348,15,3.6610808167297946,1,0.0057837816410899,0.0057837816410899,0.113998418575183,0.1959816584166487,0.0057837816410899,0.1959816584166487,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100470,Nasuhpaşa Mahallesi,Keçiören,13930,1353,410.4341203274407,30.822899737376204,0.0027717513507658,0.0041422185263886,7.08769088434534,14,4.105932958156486,0,0.031565439657392,0.031565439657392,0.1895239434646463,0.2216265005775664,0.031565439657392,0.2216265005775664,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100471,Fatih Mahallesi,Bilinmeyen İlçe,8545,524,535.3328534719352,48.27038906445484,0.0026975466180359,0.0037488941547088,6.074824005640761,21,3.2917232312014764,0,0.2003303270516314,0.2003303270516314,0.2521804505888463,0.136626557559918,0.2003303270516314,0.136626557559918,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100472,Bayındır Mahallesi,Yenimahalle,100,226,319.1259255006689,35.39658904239774,0.0033794721598793,0.003633349894751,4.225501268042096,4,3.903160343944381,2,0.1005802780766563,0.1005802780766563,0.2019691445703115,0.208379221373921,0.1005802780766563,0.208379221373921,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100473,Ortaköy Mahallesi,Bilinmeyen İlçe,12357,1223,513.1512436169113,44.0643821031692,0.0028188262212269,0.003870911147195,4.816063067593907,4,3.6790136624267182,0,0.1542263491892162,0.1542263491892162,0.2437781839788467,0.172633709015014,0.1542263491892162,0.172633709015014,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100474,Kutludüğün Mahallesi,Yenimahalle,100,92,456.64861021772754,48.097250749608335,0.003405288960165,0.0039503538595209,3.1635932542980125,21,3.999581451887028,0,0.0989468500896572,0.0989468500896572,0.3659056086670172,0.1810950843254646,0.0989468500896572,0.1810950843254646,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100475,Yeni Bayındır Mahallesi,Yenimahalle,8217,978,485.1265372531835,43.50602065664474,0.0024045417470131,0.0038393640346397,3.141727318980484,3,3.695968526969986,0,0.1207103638275654,0.1207103638275654,0.3204732135226596,0.1942192021103424,0.1207103638275654,0.1942192021103424,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100476,Gökçeyurt Mahallesi,Çankaya,15425,1175,417.015207123175,42.04894834089849,0.0030630311640017,0.003888993339154,7.603185996007985,8,4.058355361329134,0,0.0960096916153418,0.0960096916153418,0.2351921880463025,0.2727277522540092,0.0960096916153418,0.2727277522540092,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100477,Karşıyaka Mahallesi,Bilinmeyen İlçe,100,129,521.2955385026036,46.21462718568236,0.0041623494571617,0.0032355266186376,6.9146096451870624,13,4.170021822905801,1,0.1496155502139315,0.1496155502139315,0.2106750448784856,0.1152364544659666,0.1496155502139315,0.1152364544659666,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100478,Yukarı İmrohor Mahallesi,Yenimahalle,4596,506,538.9442929503,40.36224568203718,0.003659098533617,0.0028209125392612,4.113473070364194,12,3.765632171758244,0,0.1542047194125098,0.1542047194125098,0.2178423222354429,0.2557844134886694,0.1542047194125098,0.2557844134886694,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100479,Diriliş Mahallesi,Yenimahalle,5711,837,472.61885436535135,33.715178602191486,0.0034866829762428,0.0038119479715382,1.6916471195446827,4,3.765373909639276,0,0.0708196032789901,0.0708196032789901,0.1416996260232193,0.244068604700073,0.0708196032789901,0.244068604700073,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100480,Gençali Mahallesi,Keçiören,100,10,584.7062266898913,24.348110717721383,0.0020090177571306,0.0027504093990211,6.796719136693971,26,3.646223360906448,1,0.1841606202000534,0.1841606202000534,0.2302931775056121,0.0619116969398008,0.1841606202000534,0.0619116969398008,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100481,Yeşildere Fatih Mahallesi,Çankaya,598,10,438.7143765338716,37.47102718724687,0.0035594472989653,0.0041372142133437,4.656652692150433,25,3.9072984099893264,0,0.1532252986431286,0.1532252986431286,0.2294877955574163,0.1197754935267297,0.1532252986431286,0.1197754935267297,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100482,Seyitcemali Mahallesi,Çankaya,27923,2394,377.5218195429442,43.52954056497919,0.0038507830350264,0.003481842033292,4.995574661058876,30,3.508884805474624,0,0.2363776021310341,0.2363776021310341,0.177775285842976,0.2485558818945191,0.2363776021310341,0.2485558818945191,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100483,Ostim Mahallesi,Keçiören,12928,820,507.862713513399,25.422737662874447,0.0031650568952354,0.0030929946653542,4.26864583493896,20,3.956434819717858,1,0.216848453677798,0.216848453677798,0.214981014207654,0.2109193929573678,0.216848453677798,0.2109193929573678,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100484,Susuz Mahallesi,Bilinmeyen İlçe,17171,1411,344.92972967982433,42.49294600014704,0.0031822807386777,0.003159913261826,2.4312259278549715,29,3.947433653268321,0,0.1385459484539145,0.1385459484539145,0.2682213601123897,0.1010614497265218,0.1385459484539145,0.1010614497265218,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100485,Battalgazi Mahallesi,Çankaya,18919,1404,368.4129941923277,23.154747243673345,0.0028919478144083,0.0029917378189086,0.3472768805216049,11,3.65282874953424,1,0.142504944267081,0.142504944267081,0.2913869835746912,0.1700232005827113,0.142504944267081,0.1700232005827113,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100486,Aşağı İmrahor Mahallesi,Yenimahalle,10555,1162,512.5104366533444,25.78627136155449,0.0025128547195866,0.0031090765629883,4.120600098128382,9,3.8102027764583233,0,0.1867860655509444,0.1867860655509444,0.2281724362927895,0.2582105049540715,0.1867860655509444,0.2582105049540715,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100487,Tuzla Mahallesi,Yenimahalle,100,10,362.97410562987113,29.576145961700263,0.0024090090019658,0.0039979868394232,3.603476302497216,16,3.6857709788414574,1,0.0865267366993593,0.0865267366993593,0.1533792485965318,0.2485467674438827,0.0865267366993593,0.2485467674438827,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100488,İstiklal Mahallesi,Bilinmeyen İlçe,218,10,486.6518782212029,32.872204682132995,0.0030187874296679,0.0033426545856059,5.258736013407637,0,3.251095455437575,0,0.1807983503023419,0.1807983503023419,0.2990539201513254,0.2231281685508946,0.1807983503023419,0.2231281685508946,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100489,Hacıenbiya Mahallesi,Yenimahalle,7654,788,329.1371069990327,46.57939900220765,0.0031188805822974,0.0030020260046083,2.133352143238631,16,4.222171441030329,0,0.1385953384001483,0.1385953384001483,0.25864112967836,0.1456010872907424,0.1385953384001483,0.1456010872907424,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100490,Ekici Mahallesi,Yenimahalle,23990,2131,392.14161520368776,42.97600765761224,0.0034986327838294,0.0040909450212794,4.867102049381088,11,4.168182146624378,0,0.0894919748509557,0.0894919748509557,0.3138678441079286,0.2105343237029293,0.0894919748509557,0.2105343237029293,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100491,Akkaya Mahallesi,Keçiören,100,365,429.1665174340923,45.12328109834175,0.0030246624183497,0.0036043317416249,6.136368006680796,8,4.19162072787955,1,0.0710247291456363,0.0710247291456363,0.2972003808883577,0.352423465860886,0.0710247291456363,0.352423465860886,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Ankara,2025
100492,Taşpınar Mahallesi,Çankaya,12291,1364,341.6679149562124,25.61894998774527,0.0034477627687084,0.0026298160871927,4.605264785981022,26,3.9503513793466,1,0.1505547610159789,0.1505547610159789,0.2961798697900424,0.160346339780829,0.1505547610159789,0.160346339780829,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100493,Sünlü Mahallesi,Çankaya,16280,1572,440.9278828513594,39.94637301128397,0.0032418894170013,0.0037756671080448,6.75690714599688,4,3.641323249284407,0,0.1254060653975173,0.1254060653975173,0.2724036274157924,0.0395259723107515,0.1254060653975173,0.0395259723107515,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100494,Ağılcık Mahallesi,Çankaya,100,10,459.43939811582834,35.716316891358254,0.0022102818506412,0.0030910540789307,5.782418654474788,20,3.7951330647212176,0,0.2078416890518494,0.2078416890518494,0.1716128981966806,0.2392476801302655,0.2078416890518494,0.2392476801302655,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100495,Atatürk Mahallesi,Çankaya,1987,146,445.9472913507552,40.46329345426181,0.003831277540557,0.003379519708572,7.4358542839490305,19,4.225520763810975,0,0.133078210759259,0.133078210759259,0.2482514602046301,0.2424338824282566,0.133078210759259,0.2424338824282566,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100496,Barbaros Mahallesi,Çankaya,30790,2527,467.6926772739421,51.75092223746511,0.0029334984180349,0.0028395538587469,9.28601410916982,10,3.847626815281264,0,0.2078003334725563,0.2078003334725563,0.1579180232433813,0.1421259240542495,0.2078003334725563,0.1421259240542495,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100497,Yavuz Selim Mahallesi,Çankaya,2819,243,477.1692132757166,35.33316172369625,0.0028174086918531,0.0032483781723491,7.095027274175257,0,3.707396777097565,1,0.2272492397691183,0.2272492397691183,0.0872600912391261,0.1254650461118526,0.2272492397691183,0.1254650461118526,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100498,Esenboğa Mahallesi,Çankaya,18152,1822,385.1505974346409,35.53797314334761,0.0032007320709334,0.0027737508014561,6.043382519161966,0,3.947671839339456,1,0.1002457516056078,0.1002457516056078,0.2857801724393801,0.1995211277388977,0.1002457516056078,0.1995211277388977,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100499,Güneyce Mahallesi,Keçiören,24135,1671,466.8442862104332,31.64668841683592,0.0034590157343399,0.003843533534818,6.44669643772801,31,4.137904259730493,1,0.1421289333113294,0.1421289333113294,0.2608939739798263,0.242310399314583,0.1421289333113294,0.242310399314583,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100500,Yazıbeyli Mahallesi,Keçiören,100,384,458.1394158401428,23.59840210589048,0.0025431033242082,0.0024353364744153,2.8195298396284985,13,4.254414383748321,0,0.17053372927099,0.17053372927099,0.1245484549263959,0.2274327838215508,0.17053372927099,0.2274327838215508,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100501,Yapracık Mahallesi,Mamak,6219,365,408.2731568316375,35.481405642010074,0.0031912166578462,0.0028439183994022,4.205769336864295,14,3.470288232640442,0,0.2398332600837508,0.2398332600837508,0.2977658048809087,0.1318130036803577,0.2398332600837508,0.1318130036803577,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100502,Hacılar Mahallesi,Bilinmeyen İlçe,100,10,492.2522719295952,56.79347553442314,0.0033294676774268,0.004042413870078,5.693395257003328,8,3.9955133229790736,0,0.1457195975535939,0.1457195975535939,0.1484567115805516,0.2921694063712967,0.1457195975535939,0.2921694063712967,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100503,Hacıhasan Mahallesi,Mamak,9928,887,505.0149433529774,33.19312130986039,0.0034321241923493,0.0021462280723094,3.560020933556122,5,3.4239481962884715,2,0.1392522580960524,0.1392522580960524,0.3552075208086243,0.2770754431211083,0.1392522580960524,0.2770754431211083,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100504,Tulumtaş Mahallesi,Mamak,13283,1089,464.0104204802448,42.27571969585701,0.0028658509114709,0.0035872715299765,1.8527408579164053,15,3.943044078507381,0,0.1255079028996797,0.1255079028996797,0.3072139512102447,0.1969328784190773,0.1255079028996797,0.1969328784190773,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100505,Orhun Mahallesi,Mamak,11604,995,423.1140841467085,30.339091794998087,0.0021222810513446,0.0031524253209615,5.946290906535574,7,3.7286578887722177,0,0.1733215643706158,0.1733215643706158,0.3549667532885781,0.2561661461118171,0.1733215643706158,0.2561661461118171,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75,Ankara,2025
100506,Yukarıyurtçu Mahallesi,Mamak,100,241,449.5394754131391,47.01986220306431,0.0029183460224992,0.004092914599371,2.6807587769204027,12,4.164937933369735,0,0.0303695925901368,0.0303695925901368,0.3669803683227783,0.1825727650263326,0.0303695925901368,0.1825727650263326,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100507,Aşağıyurtçu Mahallesi,Mamak,25496,2410,541.510536542854,42.04119981504654,0.0020183554260805,0.0037304124327019,7.0967997756270815,14,4.323375161022574,1,0.1929916780733729,0.1929916780733729,0.2766695881008702,0.0504313700362788,0.1929916780733729,0.0504313700362788,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
100508,Atayurt Mahallesi,Mamak,4828,641,405.40598985122665,37.12664882337006,0.0024775818430484,0.0043919612976008,8.36298491483603,6,3.844189400116725,2,0.1159752976117976,0.1159752976117976,0.2732454068470926,0.2443727124317563,0.1159752976117976,0.2443727124317563,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100509,Turkuaz Mahallesi,Mamak,10867,1112,504.4864090396179,40.08733394070546,0.002940387821867,0.0039598742394952,3.5730513637859227,0,3.346310602494801,0,0.1101812762455245,0.1101812762455245,0.1736305518439951,0.2310931370267247,0.1101812762455245,0.2310931370267247,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100510,Balıkuyumcu Mahallesi,Mamak,4736,358,508.7227726574373,31.87729453054526,0.0028677270506476,0.0036828799930464,1.1168643987595577,0,3.903835198639317,0,0.1746007140283449,0.1746007140283449,0.322657770127676,0.2267869519290038,0.1746007140283449,0.2267869519290038,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,Ankara,2025
100511,Şehitali Mahallesi,Mamak,11362,944,469.0116207517826,43.22240972179525,0.003855700877892,0.0047366330413814,5.580521610807098,0,3.514476658012484,2,0.2405748440935883,0.2405748440935883,0.0725927136512983,0.129909330328988,0.2405748440935883,0.129909330328988,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,Ankara,2025
